ID,text,user_name,date,lang,country,sentiment
1249085471721955329,Covid-19 has brought to the fore two major tenets of contemporary anarchist and feminist thought: the importance of… https://t.co/X6Y5SqG9If,HaworthF,Sat Apr 11 21:22:38 +0000 2020,en,None,neutral
1249085471008772096,"Domino's Pizza introduces ""Zero Contact Delivery"" service for the health and safety of their customers and employee… https://t.co/yGrAKqgqZG",CreatesYou,Sat Apr 11 21:22:37 +0000 2020,en,None,neutral
1249085471696793602,"Sharing from @NYCPDDEA - As we’re physically spaced apart, we’ve never stood so close together. Today the DEA board… https://t.co/KEzkMlXPnp",TmSouthFlorida,Sat Apr 11 21:22:37 +0000 2020,en,None,neutral
1249085472825135106,"a coronavirus vaccine is developed BUT every minecraft parody is wiped from YouTube

would you do it?",rogerthat512,Sat Apr 11 21:22:38 +0000 2020,en,None,neutral
1249085474993573891,1 in 10 *hospitalized* middle-aged coronavirus patients — not 1 in 10 middle-aged coronavirus patients https://t.co/iwOcPqGgOh,daveschroeder,Sat Apr 11 21:22:38 +0000 2020,en,None,neutral
1249085474972581893,Trump: U.S. Could Impose Visa Sanctions on Countries Not Accepting Deportees https://t.co/HLkH4WV8y2,gds44,Sat Apr 11 21:22:38 +0000 2020,en,None,neutral
1249085475626852353,Maybe now Labour will realise the NHS is not going to be sold to the Americans.,LanceForman,Sat Apr 11 21:22:38 +0000 2020,en,None,neutral
1249085476222447617,"@Tracie0313 @ItsAbout1A2A @POTUS @DNC W.H.O. needs to become a
World
Healing
Organization
~Real SuperMan
C.D.C. nee… https://t.co/3ODgcDwkjw",dyntegradyn,Sat Apr 11 21:22:39 +0000 2020,en,None,neutral
1249093098472341505,"Plenty of names sources in this one Trump.

⁦@realDonaldTrump⁩

 https://t.co/ZC8MxQomQD",mrvintageestate,Sat Apr 11 21:52:56 +0000 2020,en,None,neutral
1249067745746001925,"I for one, am not shocked. Watch it get revised again next week.

https://t.co/NQn4HMsC2a",LoftusSteve,Sat Apr 11 20:12:11 +0000 2020,en,None,positive
1249067750472941568,Good because Im tired of seeing 600sqft apartments for $1300. All these new apartments being built and all of them… https://t.co/SZALPaWv2a,WhatsSleepTho,Sat Apr 11 20:12:12 +0000 2020,en,None,positive
1249067753492840449,That Balandra crew boy 🤦🏾‍♀️.  Quarantine time start over from zero.,LouisKhadija,Sat Apr 11 20:12:13 +0000 2020,en,None,positive
1249067755292086272,"Thanks @realDonaldTrump @GOP but hey, lets go back to work and church anyway. Maybe lick each other.",tofumusubi,Sat Apr 11 20:12:14 +0000 2020,en,None,positive
1249067759943680001,"These kids in the UK couldn't go skiing due to the coronavirus.

So their father did the next best thing.

He made… https://t.co/WPJUeLeKeB",MuhammadLila,Sat Apr 11 20:12:15 +0000 2020,en,None,positive
1249067763383099398,"@TarekFatah @WhatTheFatah #Greece responded more quickly and decisively to contain #Covid19 outbreak than #Spain,… https://t.co/1lUGPSgEa3",shivkant,Sat Apr 11 20:12:16 +0000 2020,en,None,positive
1249067763685044231,@JackJac51371973 @Marco__Roth @patel4witham If they were +ve for Covid-19 it's moot; they died from complications b… https://t.co/e1qf44M1JX,ChrisGBurns,Sat Apr 11 20:12:16 +0000 2020,en,None,positive
1249067764582678528,"@umrichowki @moradabadpolice @adgzonebareilly @amitpathak09 Good work COVID-19 faight
SSP Moradabad &amp; Moradabad police",MohdYusufSHAMS5,Sat Apr 11 20:12:16 +0000 2020,en,None,positive
1249067766616899586,Coronavirus Pandemic Is Reshaping Blockchain Companies’ Roadmaps - https://t.co/dKQCXbJGC7 - -,CryptoNewsKing,Sat Apr 11 20:12:16 +0000 2020,en,None,positive
1249067767715762181,Scientists working overtime in Africa 🤷🏿‍♂️ #coronavirus https://t.co/kwqDLm1Cpi,Ibrah50,Sat Apr 11 20:12:17 +0000 2020,en,None,positive
1249067770676985856,Let’s hope is true.,Allegro4America,Sat Apr 11 20:12:17 +0000 2020,en,None,positive
1249067774539939841,New coronavirus test site to open in East St. Louis  https://t.co/iQdLRvCrj8 https://t.co/VphjK7HGLC,stltoday,Sat Apr 11 20:12:18 +0000 2020,en,None,positive
1249067775613640705,@andyguitarleeds Easy learning and mentally keeps you positive throughout #coronavirus pandemic #COVID19,mad_sull,Sat Apr 11 20:12:18 +0000 2020,en,None,positive
1249067775894654978,"This man is politicising a crisis, where hundreds of millions of PPE items have been distributed. https://t.co/EEePqTRTHI",JamesHenryBush,Sat Apr 11 20:12:18 +0000 2020,en,None,positive
1249067778860027905,"In Norway, Technology is Helping People Tackle Isolation Woes During COVID-19 Lockdown https://t.co/IAwdITDkvT https://t.co/rYAr93d7Hd",TechhubSupport,Sat Apr 11 20:12:19 +0000 2020,en,None,positive
1249075442449035265,Amazon allows certain states to use their SNAP benefits for fresh but now would be the time to allow all users cari… https://t.co/bky5Ob8TH4,_omnificent_,Sat Apr 11 20:42:46 +0000 2020,en,None,positive
1249075443518648321,Coronavirus and loneliness: How to reach out to neighbors who need it - Curbed https://t.co/TeLjQmHA6M,masousa_realtor,Sat Apr 11 20:42:47 +0000 2020,en,None,positive
1249075443753521152,@realDonaldTrump all on you,sayingwriting,Sat Apr 11 20:42:47 +0000 2020,en,None,positive
1249075446869827586,Coronavirus is weird. But I still say book it.,M_OToole,Sat Apr 11 20:42:47 +0000 2020,en,None,positive
1249075448094416896,"Apple and Google’s Covid-19 tracing system is an authoritarian surveillance state wet dream. While it is opt-in, an… https://t.co/axbADUPJkW",trentlapinski,Sat Apr 11 20:42:48 +0000 2020,en,None,positive
1249075448077836288,@VanJones68 You are the man Van Jones✊ and so right about focus on minimizing  spread of COVID-19 in correctional f… https://t.co/ZgR9JhaoQk,Filippa_DuRietz,Sat Apr 11 20:42:48 +0000 2020,en,None,positive
1249075450510376960,He’s right @billmaher !,EvaFerg27327676,Sat Apr 11 20:42:48 +0000 2020,en,None,positive
1249075455048769536,"@va_shiva Hi,
What's happening in nigeria now is the arrival of 15 Chinese 'Covid-19 experts' with a ventilator and… https://t.co/tkZyXHGmdM",Goalmonger,Sat Apr 11 20:42:49 +0000 2020,en,None,positive
1249075456156057607,White House rejects bailout for Postal Service battered by coronavirus - The Washington Post https://t.co/o9piaLa5hw,Beth17459893,Sat Apr 11 20:42:50 +0000 2020,en,None,positive
1249075457636491265,Ànother city GAA club paying tribute to our fantastic carers. @StPatsgaalimk - thanks to @markyjpmark for sending p… https://t.co/kbEQVPPIGA,Nick468official,Sat Apr 11 20:42:50 +0000 2020,en,None,positive
1249075459050082304,"👇Many, many of us do Johnson",AmandaJaneCole,Sat Apr 11 20:42:50 +0000 2020,en,None,positive
1249075459326914563,@SkyNews Brilliant #BorisJohnston we need you back but not before you are fully rested and recovered #coronavirus,Longmuir19,Sat Apr 11 20:42:50 +0000 2020,en,None,positive
1249075464444002304,@MillerSarmila If you are concerned and believe anyone to be flouting Government advice you can make a report to us… https://t.co/cqYPq9VmoG,SurreyPolice,Sat Apr 11 20:42:52 +0000 2020,en,None,positive
1249075464544505856,"#shutdownaustralia
A repatriation flight carrying Australians who were stuck for weeks on a coronavirus-riddled cru… https://t.co/bL1HX0FfmN",DMG63361581,Sat Apr 11 20:42:52 +0000 2020,en,None,positive
1249075467178606596,I am so sorry for the families of these 10 people that died at the nursing. I have no right to say this but where w… https://t.co/a9T9oISdmo,BarbaraWhitcomb,Sat Apr 11 20:42:52 +0000 2020,en,None,positive
1249075467581370372,BREAKING: Osun govt discharges 10 Coronavirus patients https://t.co/irI9tPsaSf,BarBenchWatch,Sat Apr 11 20:42:52 +0000 2020,en,None,positive
1249075468420202497,Absolutely. Of course climate change and deforestation and every other fucking thing we're doing to this planet wou… https://t.co/BtHTCnV9Yt,MomintheMix57,Sat Apr 11 20:42:53 +0000 2020,en,None,positive
1249075468768366598,"The World-Wide outbreak of Covid-19 has a lesson: Humans Beings are one. So, why not live in peace?
#LessonOfCovid_19",3rdWorldkhan,Sat Apr 11 20:42:53 +0000 2020,en,None,positive
1249075471293140993,Don't Panic: Preventing Coronavirus (COVID-19),Gagah42488194,Sat Apr 11 20:42:53 +0000 2020,en,None,positive
1249075472148955137,"Lego is producing 13,000 face visors a day for healthcare workers amid coronavirus pandemic https://t.co/qfqgZD9IXC via @usatoday",olgita0101,Sat Apr 11 20:42:53 +0000 2020,en,None,positive
1249085437920018434,How a new vaccine adjuvant might shorten race to COVID-19 immunity https://t.co/czQKjtri4y via @medical_xpress,patentbuddy,Sat Apr 11 21:22:29 +0000 2020,en,None,positive
1249085445142691840,"""Straightforward Yes"": Raghuram Rajan On Return To India If Asked To Help https://t.co/OZwKXzxemd #ndtvnewsbeeps",f_fatai,Sat Apr 11 21:22:31 +0000 2020,en,None,positive
1249085447361486858,@DHIN_HIE @CDCgov At @DrexelUniv we have a pretty awesome #coronavirus phishing and scam awareness summary... And w… https://t.co/9MOhLlCgn4,689DNCL,Sat Apr 11 21:22:32 +0000 2020,en,None,positive
1249085448137461760,Nonprofit Suing Fox News Over Its Coronavirus Reporting Requests Judge Be Removed https://t.co/xqsLuJfSzP,JadeNushuz4me,Sat Apr 11 21:22:32 +0000 2020,en,None,positive
1249085455020306437,Fake News,DamianPwalsh,Sat Apr 11 21:22:34 +0000 2020,en,None,positive
1249085458010845191,"I'm the quarantine buffer among three generations of my family. All in one house

https://t.co/C9ONI9H0BE",RoseMarieoolala,Sat Apr 11 21:22:34 +0000 2020,en,None,positive
1249085458342010880,"Heads need to roll, and families need to be compensated big time!

Don't get me started!",Frost_Man68,Sat Apr 11 21:22:34 +0000 2020,en,None,positive
1249085458337980416,"Modular and recycled materials for a rapidly changing world will require new approaches to architecture, but also p… https://t.co/DVB9t6x4jq",plan_data_sci,Sat Apr 11 21:22:34 +0000 2020,en,None,positive
1249085459973713920,Watch This - Bill Maher Is So Right About the 'Chinese' Coronavirus https://t.co/g8FQRry1fj,queenBbrooklyn,Sat Apr 11 21:22:35 +0000 2020,en,None,positive
1249085462456594432,Apple and Google are building a tool that would alert people if they were in contact with someone infected with the… https://t.co/R9vxxB9zWn,Chinmayi_Batya,Sat Apr 11 21:22:35 +0000 2020,en,None,positive
1249085462976909313,"These countries are reopening -- here's how
https://t.co/mdKnwF1d1B",AdaBjelanN1,Sat Apr 11 21:22:35 +0000 2020,en,None,positive
1249085466785255427,Oxford University says its coronavirus vaccine could be ready by September | The New Daily https://t.co/FHqmiDR5Qi,johnamuir,Sat Apr 11 21:22:36 +0000 2020,en,None,positive
1249085470379782145,Helpless for loved ones not to be at there relatives sides to give them comfort . I fully understand why people dyi… https://t.co/kHxCWjCHLh,LadyAmber2017,Sat Apr 11 21:22:37 +0000 2020,en,None,positive
1249085471357112320,"After 10 years of trying, giant pandas finally mate during coronavirus lockdown at Hong Kong zoo - ABC News https://t.co/CjWk1IOPUX",ruthannbrownao1,Sat Apr 11 21:22:37 +0000 2020,en,None,positive
1249085472191569920,Very interesting indeed...🧐🧐🧐,STEPHala,Sat Apr 11 21:22:38 +0000 2020,en,None,positive
1249085472737026049,@chadinabhan @netflix @PrimeVideo @hulu Yes at least for free trial period during the #coronavirus,SeanLavin,Sat Apr 11 21:22:38 +0000 2020,en,None,positive
1249085472724353029,"FDA Moves Israeli COVID-19 Treatment With 100% Survival Rate Into Clinical Trials https://t.co/AmTKkqY3b2 Well, let… https://t.co/g8gYt8goYP",paulaspaulatics,Sat Apr 11 21:22:38 +0000 2020,en,None,positive
1249085475551354880,#ASSHOLES Hospital workers on front lines of coronavirus fight find their tires slashed https://t.co/aeiw5KEBVE via @nbcnews,george03641870,Sat Apr 11 21:22:38 +0000 2020,en,None,positive
1249093098782810115,The UK is bleeding out right now due to the failings of this Government with the loss of life being downplayed when… https://t.co/NFVeU4trjj,MakeupAna,Sat Apr 11 21:52:56 +0000 2020,en,None,negative
1249093099474890754,It's all about the 💰,OklaCannaCo,Sat Apr 11 21:52:56 +0000 2020,en,None,neutral
1249093099864940544,"Nu nog onze Nederlandse wetenschappers “Random sampling would help too, agree both Shah and Goodman, to estimate th… https://t.co/fSr4eroqUe",markvanasten,Sat Apr 11 21:52:56 +0000 2020,en,None,neutral
1249093099923488768,Exemplifies the sheer greed and moral abyss that is Murdoch.,DavidCross62,Sat Apr 11 21:52:56 +0000 2020,en,None,negative
1249093099734925313,Just in: Ngige tests negative for COVID-19 https://t.co/I1XMjsuWPS https://t.co/rcKWOnmhr2,DavidAfangideh,Sat Apr 11 21:52:56 +0000 2020,en,None,negative
1249093101936881664,I still remember the hard time we went through!,QXN06105522,Sat Apr 11 21:52:57 +0000 2020,en,None,neutral
1249093102570213381,We need answers now!!! @GovRonDeSantis,sambajennifer,Sat Apr 11 21:52:57 +0000 2020,en,United States,negative
1249093102570176512,States and experts begin pursuing a coronavirus national strategy in absence of White House direction - The Washing… https://t.co/k8GPKZdQcW,BudGothmog44,Sat Apr 11 21:52:57 +0000 2020,en,None,neutral
1249093104579289090,God speed.   When will Apple and Walmart get on board?,Oreo52,Sat Apr 11 21:52:57 +0000 2020,en,None,neutral
1249093104684204037,Trump was repeatedly warned with urgency. And did nothing. Why?  Russia.,MSannicole,Sat Apr 11 21:52:57 +0000 2020,en,None,negative
1249093105418145798,"@BasitMahmood91 Hey Basit, check out @wearebeam ‘s emergency coronavirus fund for homeless families - we are fundin… https://t.co/dZ6EJO86wT",montanagerry12,Sat Apr 11 21:52:58 +0000 2020,en,None,neutral
1249093105686544387,That’s disgusting.,Soxwschamps,Sat Apr 11 21:52:58 +0000 2020,en,None,negative
1249093108475801601,"If you didn't file but you still want to receive the stimulus check, please visit this website. https://t.co/kKgZUiddQw",BlackBernieBabe,Sat Apr 11 21:52:58 +0000 2020,en,None,neutral
1249093109025255435,"@johncardillo @GovWhitmer https://t.co/7s2xDZUlRA

START SUING ... THE ONLY WAY TO GET THEM TO STOP PLAYING DICTATO… https://t.co/YTHgIVn8ti",StaceyMaLaine,Sat Apr 11 21:52:58 +0000 2020,en,None,neutral
1249093108962340865,@EliseStefanik Still waiting for you to speak up in defense of the Captain who was fired for trying to save the liv… https://t.co/vNXGNNPBbP,MichelleTolosky,Sat Apr 11 21:52:58 +0000 2020,en,None,negative
1249093109469732864,Editorial: Trump is playing a political game with our lives during coronavirus ⁦@denverpost⁩ #Corruption #COVIDー19  https://t.co/dgOzsa1Kz1,bsteinbe,Sat Apr 11 21:52:58 +0000 2020,en,None,negative
1249093109792886784,Fauci&amp; Folly? Disease Expert: Lifting Lockdowns Would “Exterminate” Coronavirus  VIDEO https://t.co/gLxkGgGe4M,ADTopStory,Sat Apr 11 21:52:59 +0000 2020,en,None,neutral
1249093109763518467,"When I smoked cigarettes, my African-American friends always smoked menthol - without fail. Our cultural habits can… https://t.co/2petP0peWY",pontifex_red,Sat Apr 11 21:52:59 +0000 2020,en,None,neutral
1249093110287740931,"“On March 10, Trump said, “we’re prepared, and we’re doing a great job with it. And it will go away. Just stay calm… https://t.co/06bOqQUGbV",PatrickNTokyo,Sat Apr 11 21:52:59 +0000 2020,en,None,negative
1249093110606503936,"Oyo discharges another COVID-19 patient, left with four active cases 

https://t.co/lRoO4wYxrk",musliudeen,Sat Apr 11 21:52:59 +0000 2020,en,None,positive
1249093112263213056,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region https://t.co/4p8cMRxj5A",pdougmc,Sat Apr 11 21:52:59 +0000 2020,en,None,neutral
1249093112946765824,"He Could Have Seen What Was Coming: Behind Trump’s Failure on the Virus

The president was warned about the potenti… https://t.co/TXm6jkyvWv",AlexChowStuart,Sat Apr 11 21:52:59 +0000 2020,en,None,negative
1249093113152507906,ATTENTION EMS MANAGERS:  NAEMT is seeking feedback from EMS Managers on the impacts of COVID-19 on your EMS Agency.… https://t.co/YsLqaJbf0Q,PtSafetyEMS,Sat Apr 11 21:52:59 +0000 2020,en,None,neutral
1249093113374703616,Here’s how Georgia’s Republican governor is keeping the state in the dark about the coronavirus crisis #SmartNews  https://t.co/72mFbfoRnr,abbeycheech1,Sat Apr 11 21:52:59 +0000 2020,en,None,negative
1249093113764814853,Maintaining Building Safety While People are Remote with Mass Notification #coronavirus #covid19… https://t.co/3N3HwzvW5m,singlewire,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093114523815936,Does anyone know what the acronym COVID-19 means? Honest question,TeresaIsIrish,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093114469515266,Both Trump and Pence are planning on attending virtual services for Easter. https://t.co/4uBAQ1rAgv,USATODAY,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093114473693186,"Oh, FFS. What's going on now? 😁 I guess C-Span has some shows that are call-in? No coronavirus rally today, so Trum… https://t.co/fpIrjfiN5g",thebeach345,Sat Apr 11 21:53:00 +0000 2020,en,None,positive
1249093114410737664,"A new Inside Darley Coronavirus Update from Paul.  
https://t.co/dYBYCWufmE https://t.co/IeV0uxNwn0",wsdarley,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093114809192452,Sad news for all the computer engineering community and most specifically for the hacker community 😔,felmoltor,Sat Apr 11 21:53:00 +0000 2020,en,None,negative
1249093116738535425,@JoeBiden Trump fired the head of the Coronavirus Bailout Oversight Board. Trump doesn't want accountability. Conta… https://t.co/ISelmdkGEd,hlphoenix,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093116612808705,"US coronavirus death toll passes 20,000 https://t.co/PsPcg7Bx3N https://t.co/GihKtX1DiO",ScoopliveUpdate,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117199781888,#covid-19 #coronavirus #recovery by #November it is now #Easter #Easter2020 #breaking #breakingnews at least he's s… https://t.co/EqZ3mmBmSq,rebjefwill_j,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117334208512,Coronavirus Impact: Applying For Small Business Loans Could Be Daunting – CBS Miami https://t.co/QK4RRu1ZZM,StacyYbarraEdD,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117069922304,"The Joint Commission Covid-19 Resources:
https://t.co/H1F63mhlRz https://t.co/tZF21tR3uJ",PtSafetyExpert,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117476835328,Again--I don't agree with Bill Maher...hardly ever.....but he's spot on here.  And I applaud him for saying it.,LacyLamons,Sat Apr 11 21:53:00 +0000 2020,en,None,negative
1249093117640400896,Repeatedly played down seriousness... https://t.co/zlHvIa99CM #drudge,drudgereportapp,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117619429382,Donate to support the first responders and the COVID-19 task forces #covid #covid-19 #healthcare #healthcareworkers… https://t.co/G3OmLfzXsP,NelsonSubervi,Sat Apr 11 21:53:00 +0000 2020,en,None,positive
1249093117283905536,Me running up to my boyfriend when lockdown is officially over #COVID19 #coronavirus #lockdown https://t.co/udYZ5thfgL,chloemaemason,Sat Apr 11 21:53:00 +0000 2020,en,None,positive
1249093099185483778,God really wanted all those people to die just to get praises from me?? Hmm,gyebi8,Sat Apr 11 21:52:56 +0000 2020,en,None,neutral
1249093101462962177,"Dear Mr Fantasy - Traffic Cover
Vocals:  Micah😗 Music: Dad🎸
Yes, it's the song from Avengers Endgame
Watch full vid… https://t.co/2kPV0Qrd3v",positive_autism,Sat Apr 11 21:52:57 +0000 2020,en,None,neutral
1249093115669106689,Is he more important than others in jail?,rob0719,Sat Apr 11 21:53:00 +0000 2020,en,None,neutral
1249093117841719296,"With a small finger-pick, volunteers can help scientists fight COVID-19 from their homes.

People interested in par… https://t.co/u4IJcenwpQ",yueliao,Sat Apr 11 21:53:00 +0000 2020,en,United States,neutral
1249093121536737280,@somoytv Coronavirus spreading crime is available known as 'Oggan party' doing crime. Otherways if this use for war… https://t.co/8rzTtkTQGP,moshahiv,Sat Apr 11 21:53:01 +0000 2020,en,None,neutral
1249093121583075330,Hmmm I wonder why 🤔,shrkquestionmrk,Sat Apr 11 21:53:01 +0000 2020,en,None,neutral
1249093122132512771,"“Sorry”*.

*not sorry

Coronavirus: Priti Patel 'sorry if people feel there have been failings' on PPE https://t.co/WmikFDH02s",ajpaterson,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093122035986433,HCQ is not the only answer to the CV crisis but right now it is proven to be an effective safe answer for many espe… https://t.co/ianU60IGRo,mikeropc1,Sat Apr 11 21:53:01 +0000 2020,en,None,neutral
1249093122375778304,"Coronavirus found in air samples up to 4 metres from patients, study reveals so keep this in mind when out and abou… https://t.co/rzRApi84Sx",Maz0277,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093122715418625,@raklijnstra @ItsMeAlex45 @YerRamautarsing @LarsepediaJong Dit dus: Trump likened the Democrats' criticism of his a… https://t.co/M9BcmNeRzA,4Meesters,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093122950344704,46 Ruby Princess crew at Port Kembla test positive for COVID-19 - Illawarra Mercury https://t.co/qhWweLgwPh,cardcounterswin,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093122950340612,Rapid testing from antibodies can show if you already recovered from COVID-19 https://t.co/eObAmSFPMf,ahalbert04,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093122967117826,Tamn,Mr_Shibaboo,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093123986219008,"He DID see it but chose not to act - criminal I say!
#GOPGenocide #trumpcovidfails #CoronaLockdown… https://t.co/tExWxE4hvV",stormyehitch,Sat Apr 11 21:53:02 +0000 2020,en,Mexico,negative
1249093125852631040,"New post: Global Covid-19 Updates As At April 11, 2020 https://t.co/rXj6Oo3ZlB",ElombahNews,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093125827633154,@joecogneeto @MariahforAthens @JoeBiden @BenjaminPDixon The poll clarifies that you lose the private insurance but… https://t.co/Tl1UvjjyHM,stantastic0,Sat Apr 11 21:53:02 +0000 2020,en,None,neutral
1249093126393925639,Free them,1redshoe,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093126104506368,"England's death rate is now worse than Italy and Spain at 13.4%! 
 https://t.co/zJS1q8BzuW https://t.co/De1hxvbkSs",Sheilz4indy,Sat Apr 11 21:53:02 +0000 2020,en,None,negative
1249093127014617090,"California governor praises Trump's efforts to help state amid coronavirus crisis 

https://t.co/zpcgLeXfgk https://t.co/6So6zwJUu2",New_Narrative,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093127513702403,@christufton Why does it seem y'all taking this COVID-19 as a big social media campaign?!,SlywayneLynx,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093127526326272,God please help us. People need to stay home. Stay home!,corals1371,Sat Apr 11 21:53:03 +0000 2020,en,None,negative
1249093129837457415,Joe Rogan approves https://t.co/zMuMrLfUQL,FuckCons,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093129938055168,"Texas to ease Coronavirus lockdown under executive order to ""restore livelihoods,"" governor says https://t.co/Y1ik8w6r39",wufandmew,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093130110095365,Before 15th pleeeeassssse😭😭😭😭.,serene350,Sat Apr 11 21:53:03 +0000 2020,en,None,negative
1249093130445619201,Israel's young generation will foot the coronavirus bill https://t.co/c3B7h73jQE,drdivine,Sat Apr 11 21:53:03 +0000 2020,en,None,neutral
1249093107838140416,"US Leads Global Wave of Nations Stealing, Seizing and Diverting Coronavirus Equipment https://t.co/w3hxbNit5C",IAmForAnimals,Sat Apr 11 21:52:58 +0000 2020,en,None,neutral
1249093118126931968,Spennanite! Prove To Me Covid-19 Wont Stop Us From FLOURISHING!,iconicvib3z,Sat Apr 11 21:53:01 +0000 2020,en,None,negative
1249093124283977728,It has come to me that the U.S knows everything about covid-19 except the cure🤦🏾‍♂️,positivevibez03,Sat Apr 11 21:53:02 +0000 2020,en,None,negative
1249093130718191622,@808ransom @MichaelCoudrey @realDonaldTrump @nytimes @washingtonpost @CNNPolitics Let's just start with this. https://t.co/rUEDXZdxve,sabrynac,Sat Apr 11 21:53:04 +0000 2020,en,None,neutral
1249093130940559361,NO NOT STURGGG,dylan_adam_1000,Sat Apr 11 21:53:04 +0000 2020,en,None,neutral
1249093131007598593,"Blocked runny nose, sore throat, temperature of 38.4 and mum with coronavirus? Was only a matter of time 🥺",JessiccaaaS_,Sat Apr 11 21:53:04 +0000 2020,en,None,negative
1249093132727312387,#Coronavirus cannot change the empty tomb. He has risen! Alleluia. Happy Easter! https://t.co/5afjhBnHOE,TottiFranz,Sat Apr 11 21:53:04 +0000 2020,en,None,positive
1249093133410934789,Makes one wonder who actually writes the'news'?,Gerfome,Sat Apr 11 21:53:04 +0000 2020,en,None,neutral
1249093133771640832,"After covid-19 clears up people in each country will learn a new skill that matters. Coding, electrical, data-scien… https://t.co/0Wu5zDnIy0",lordbynoe,Sat Apr 11 21:53:04 +0000 2020,en,None,neutral
1249093133532647424,@BorisJohnson You may want to look at fixing the ridiculous loan charge which many NHS nurses are still facing!!! M… https://t.co/aGOvP66U9J,HmrcVictim1,Sat Apr 11 21:53:04 +0000 2020,en,None,negative
1249093134522421250,Midwest braces as US coronavirus death toll overtakes Italy's https://t.co/j8Rer9IlO2,KREM2,Sat Apr 11 21:53:04 +0000 2020,en,None,neutral
1249093134799310848,"Coronavirus: NFL's chief medical officer says widespread, fast turnaround testing needed before 2020 season can sta… https://t.co/UIIlEAgKGe",AFIReview,Sat Apr 11 21:53:05 +0000 2020,en,None,neutral
1249093135151611905,Midwest braces as US coronavirus death toll overtakes Italy's https://t.co/qixyah16bk,wbir,Sat Apr 11 21:53:05 +0000 2020,en,None,negative
1249093135096926208,Of course.  Not enough of us have died to please the wh.,GretchenAppleg2,Sat Apr 11 21:53:05 +0000 2020,en,None,negative
1249093135189319682,⁦@WHO⁩ investigates reports of recovered coronavirus patients testing positive again - Business Insider… https://t.co/eVkcabc7Mt,aldoceccarelli,Sat Apr 11 21:53:05 +0000 2020,en,None,neutral
1249098297479847938,Coronavirus: Police apologise after man 'arrested for running errands' | UK News | Sky News https://t.co/9Q2sb0xOsT,Eagle0786547,Sat Apr 11 22:13:35 +0000 2020,en,None,neutral
1249098433178112001,Tomorrow Is Easter #coronavirus #covid19 #stayhome #donaldtrump #OPENAMERICANOW #COVIDー19 #TexasGovernor #cnn… https://t.co/VG3v4zuXCo,HappyAcronyms,Sat Apr 11 22:14:08 +0000 2020,en,None,neutral
1249098221277679627,Coronavirus: Priti Patel 'sorry if people feel there have been failings' on PPE https://t.co/8ZZEUTnuQm,RichardGEarl,Sat Apr 11 22:13:17 +0000 2020,en,None,neutral
1249098876981612550,Use 2 seconds to access google,LexKeef,Sat Apr 11 22:15:54 +0000 2020,en,None,neutral
1249098607359221760,Episode #79/The Coronavirus Spectacular podcast is up and ready for your listening pleasure!!,bobandbillshow,Sat Apr 11 22:14:49 +0000 2020,en,None,positive
1249098339917824007,"Thanks to @theBeardedCripl and @hannietravels , I hit $500 for #ExtraLifeUnited! Let’s get it up to $750 now by the… https://t.co/lLheBboIji",mochajones10,Sat Apr 11 22:13:46 +0000 2020,en,None,positive
1249098100414640129,"Yes, they should be charged, sentenced, and then go to prison for the rest of their lives.",Scotsarewe,Sat Apr 11 22:12:48 +0000 2020,en,None,neutral
1249098661558022145,"Governor Newson&amp; his Aunt Pelosi will kill California first, then the rest of nation. With their reverse Socialism… https://t.co/YYTHB3Kdax",HolyBible66,Sat Apr 11 22:15:02 +0000 2020,en,None,negative
1249097982626021376,Trump has bluffed his way through his entire career — and now the coronavirus is taking him out https://t.co/6163rKs3k5,charlie_adler,Sat Apr 11 22:12:20 +0000 2020,en,None,negative
1249098592641413124,"@annknows7 @debra_bonanno Here's how the Chinese Flu should have been handled from the start...
https://t.co/Oknvf1ypyH",MRNW84IT,Sat Apr 11 22:14:46 +0000 2020,en,None,neutral
