tweet_id,user,text,created at,location,sentiment
1247616286353473536,pittman_george,"With so many being unemployed, conservatives finally have time to protest.

Activists To Protest Coronavirus Restrictions With Rally On National Mall In D.C. https://t.co/Vnk3ghEPjy",2020-04-07 20:04:36,,negative
1247616286269616130,TQueenjo,"Just did a face mask, hair mask &amp; a full body mineral peel. Talk to me nice. •Happy quarantine full moon • https://t.co/vhdZVXaE8B",2020-04-07 20:04:36,,positive
1247616286818848768,VinceMici,"I’m callin this RIGHT NOW:

theres gonna be a shitty romcom thats produced for Netflix called “The Quarantine” where a couple gets into a huge fight and break up and right as she about to walk out the door, the government announces a mandatory shelter in place.",2020-04-07 20:04:37,,neutral
1247616286592503810,EclecticCity,"#Italy will mark #EasterSunday by staging a #concert featuring #AndreaBocelli. “Music for Hope” will be #livestreamed #globally from his YouTube channel to promote a message of “love, healing, and hope to Italy and the world.” #coronavirus #Milan #pandemic https://t.co/JR4CA2j7qL",2020-04-07 20:04:36,,positive
1247616289457057792,PoliticsVillage,#Biden and #Trump speak by phone about #coronavirus response https://t.co/rTetePRdn6 #Biden2020,2020-04-07 20:04:37,,neutral
1247616289566347264,BaronianConsult,WHO director-general lashes out at French doctors who proposed using African nations as vaccine testing ground https://t.co/hmIhdrDZyJ,2020-04-07 20:04:37,,negative
1247616289348235264,PlumzDr,That moment you're told that drinking alcohol cures coronavirus and you're a dipsomaniac. https://t.co/Xgwxyf2PNi,2020-04-07 20:04:37,,neutral
1247616289465565184,KenLevy2020,"“‘Trump has been engaged in an assault against independent inspectors general since last Friday in order to undermine oversight of his chaotic and deficient response to the coronavirus crisis,’ said Carolyn B. Maloney (D-N.Y.) ... https://t.co/HPSyvTo3HE",2020-04-07 20:04:37,,negative
1247616289591431170,Skowtura_Ini,"#deepstate #geopolitics Most Latam stocks, FX extend gains as slowing coronavirus cases brew optimism https://t.co/YYleFcPD2F https://t.co/NwHDTzPsZn",2020-04-07 20:04:37,,positive
1247616289985581056,JennyVicious,"I would definitely be doing way way better in this quarantine if I was in my own house. I'm not just stuck at home, I'm stuck in a tiny room with all my stuff packed away in storage.",2020-04-07 20:04:37,,negative
1247616289968922636,jimdwrench,Nancy Pelosi Takes Advantage Of Coronavirus To Push Democrats’ Far Left Electioneering Goals https://t.co/QqqOrXPBVB via @weaselzippers,2020-04-07 20:04:37,,negative
1247616290208002049,lachaeim,"I’ma keep myself muted during our meeting, so I can watch Quarantine Radio 😂",2020-04-07 20:04:37,,neutral
1247616290220642305,greenjay,@_kevindonovan @robferguson1  could you please ask at next briefing 1) why does Ontario have death rate 2x that of Quebec? 2) why does Ont have many more patients in ICU than PQ despite having half the confirmed cases? Stats here https://t.co/1UnbnZPt2I,2020-04-07 20:04:37,,neutral
1247616290832945153,HealthPakStream,"CW: COVID-19

The way our world currently works is our Titanic. Instead of an iceberg, we have COVID-19. Instead of a lack of lifeboats and lifejackets, we have a lack of PPE, medical equipment, emergency staff, and viable medical treatment.",2020-04-07 20:04:37,,negative
1247616291063693317,NewsCrucial,"Coronavirus: With Record 684 Deaths In 24 Hrs, UK Death Toll Surges To 4,450 https://t.co/g0Xcis5e2e https://t.co/xtyacbW4f9",2020-04-07 20:04:38,,negative
1247616294007996416,saunders_edmund,Spain's coronavirus death toll jumps by biggest daily amount so far  https://t.co/qKFiQniu7j przez @CityAM,2020-04-07 20:04:38,,negative
1247616294213599237,logan96031392,"Sick of COVID-19 memes? So am i, one of the only ways of avoiding anything about coronavirus is playing games or sleeping. Neither of which I can do well, so i just end up spending half an hour watching nerf videos or sitting in a corner listening to #FNAF songs for 2 hours.",2020-04-07 20:04:38,,neutral
1247616294247071750,Alexruoff,".@MedResJourno and I looked at where the coronavirus is expected to spread next and how providers are preparing.

One hospital exec told me two of his employees went to Mexico recently to get gowns when he couldn't find a U.S. supplier.

https://t.co/ZpQOnAHdwf via @bloomberggov",2020-04-07 20:04:38,,neutral
1247616294871920640,ulyguitarist,Let’s end the CoronaVirus! Healthcare workers are in this together to provide ventilators/ingredients for the vaccine cure. #WorldHealthDay2020,2020-04-07 20:04:38,,positive
1247616294792429574,AntjeKunst,"UK missed coronavirus contact tracing opportunity, experts say https://t.co/Bh8mGeHKrD",2020-04-07 20:04:38,,neutral
1247616294842703872,Rastam0mma,A new Senate bill (S.3440) would make it possible for all Americans to #vote at home during the #Coronavirus pandemic. Call your Senators and tell them to pass S.3440: https://t.co/aiLFUXtoN3,2020-04-07 20:04:38,,neutral
1247616294951813122,Csinaco,"Today's Top Buzz: @SJPFISH: 'Listen Carefully Dems : 

🚨 Open YOUR EARS JACKASS🚨 

CDC:

President Trump’s decision to HALT air travel in &amp; out of CHINA &amp; to QUARANTINE any 🇺🇸’s coming back from CHINA 

Substantiall… https://t.co/DVUpHU2hyL, see more https://t.co/Tdld1EG3XW",2020-04-07 20:04:38,,negative
1247616294624595968,KnoleStudioNT,"The Conservation Studio is closed to help restrict the spread of coronavirus. Please be aware that during closure this page won’t be monitored. We’ll be continuing to share nature, beauty and history and are on hand to help if you’ve got a question @nationaltrust, thank you. https://t.co/KrExnNOha3",2020-04-07 20:04:38,,neutral
1247616298470854664,LtGovHochulNY,"There is no downstate or upstate right now - we are all part of one team, one family.

We all need to help and support each other by staying home and saving lives. #StayConnected

Spoke with @WGR550’s @Schopptalk and @Bulldogwgr about the State’s response to #Coronavirus.",2020-04-07 20:04:39,,positive
1247616298378579969,AngelaKorras,"Top story: Peter Beaumont The horror of coronavirus is all too real. Don't turn it into an imaginary war | Marina Hyde | Opinion | The Guardian https://t.co/kTHco9lgha, see more https://t.co/ggQ1fshFLY",2020-04-07 20:04:39,,neutral
1247616298458198016,AndresDaySpa,Paint by number kits just in $42.00 . Stuck inside just got fun. Have a keepsake to remember Covid-19 😷time at home ❤️#andresdayspa #paintbynumbers #paintbynumberforeveryone #covıd19 #shoprvalocal #somuchfun… https://t.co/B6vYZfbnbX,2020-04-07 20:04:39,United States,neutral
1247616298244280323,Afrikareport,"National Assembly says Buhari N20k Coronavirus palliative a scam, ask how poor were identified https://t.co/4NhzuIgj5Z https://t.co/gZ4NYced0E",2020-04-07 20:04:39,,negative
1247616299695366145,johnsonhor,"Kroll Bond Rating Agency, Inc. is hosting a live discussion featuring Ed Altman, NYU Professor, on the following key topics: CORONAVIRUS: CREDIT IN CRISIS https://t.co/bywEUZeGqm",2020-04-07 20:04:40,,neutral
1247616302128271366,cityofkingston,"For Emergency Food/Meal Programs currently available in Kingston, please refer to the City of Kingston COVID-19 webpage: https://t.co/pOyUcoGcxE. #ygk https://t.co/WrZE61Lp6N",2020-04-07 20:04:40,,neutral
1247616302572806146,DaveRob83470213,"@piersmorgan Is this clear enough for you?Coronavirus: Dominic Raab and cabinet able to take military action in Boris Johnson's absence
https://t.co/EWhz6eatCu https://t.co/SnXGYDVWdn",2020-04-07 20:04:40,,neutral
1247616303055040513,CASSANDRACASS21,Chilling with the “LADIES” and TOM! 😎💋🥕 #quarantine #quarantinelife #cassandracass #hollywood #fashion @ Hollywood https://t.co/QsGH5n6x8I,2020-04-07 20:04:40,,neutral
1247616303180857344,JoeyReneeOkay,Wouldn't it be nice?.....‘Stress-Free’: Coronavirus Aid Flows Quickly to Berlin’s Self-Employed https://t.co/M1adwAi9vQ,2020-04-07 20:04:40,,positive
1247616303952801793,melanyville_,Pray for us college students taking on the additional responsibility of helping our siblings with their own homework during this quarantine. We are not okay.,2020-04-07 20:04:41,,positive
1247616304116387840,DennisCoxCT,"Funny, nowhere to be seen on @FoxNews web site the POTUS removal and during of watchdog overseeing trillions of taxpayers money for Coronavirus emergency funds.  Are we not surprised? Something to hide as usual.",2020-04-07 20:04:41,,neutral
1247616303965315073,GiftwalkerApp,"We know COVID-19 is scary and social distancing important, but celebrating important things is as important. https://t.co/eVI8OgtvM9",2020-04-07 20:04:41,,neutral
1247616306322575363,Fredz_,Quarantine radio let’s go,2020-04-07 20:04:41,,neutral
1247616306301583372,wishbumpycoulda,"“33of the45 residents who died of covid-19 in Milwaukee County were black, according to the medical examiner. That's 73 percent, though black residents made up fewer than half of the county's coronavirus infections&amp;about 28% of the total county population” https://t.co/ge0PyENpcv",2020-04-07 20:04:41,,neutral
1247616306523889664,kittybravofan,BBC News - Coronavirus: Pandas in lockdown mate at Hong Kong zoo after ten years trying https://t.co/x7I7gvtEsI,2020-04-07 20:04:41,,neutral
1247616306532290563,Darkbird18,"Top story: Trump removes independent watchdog for coronavirus funds, upending oversight panel - POLITICO https://t.co/Aecnm8ZEND, see more https://t.co/3L1O4jsYs5",2020-04-07 20:04:41,,neutral
1247616306804928513,sertralined,I hate the quarantine how the fuck am I supposed to get drugs when the whole damn country is on lockdown,2020-04-07 20:04:41,,negative
1247616306842664961,OxmanMartin,Tom Basile: WHO-China coronavirus failures — time for US to do this at the United Nations https://t.co/9HadE4EY6e #FoxNews,2020-04-07 20:04:41,,negative
1247616306905583622,qwerty14117587,COVID-19 testing missteps illustrate failures of the regulatory state https://t.co/493O84KPUN,2020-04-07 20:04:41,,neutral
1247616309774495744,spacecorbone,ignore how bad I look in these but the weather has been so nice and this whole quarantine allows me to actually be outside and enjoy it! ☻︎☀️ https://t.co/FjDe4kRRHC,2020-04-07 20:04:42,,neutral
1247616310571339776,ChrisRi80029765,U.S. Navy Captain Brett Crozier Fired After Speaking Out About COVID-19 ... https://t.co/BerMBGHQQO via @YouTube,2020-04-07 20:04:42,,neutral
1247616310487506944,Day1_media,"Quarantine &amp; Chill PT 1 is out on all platforms we appreciate everyone rocking with us stay safe &amp; wash your hands!🤲

Quarantine &amp; Chill PT 2 coming soon 👀 @ Quarantine 2020 https://t.co/hGKlNNdXbQ",2020-04-07 20:04:42,,positive
1247616310923624449,KarloSix_,8 hours watching a 40 year old man play a game I have a 0.025% chance of getting a code coronavirus has fucking ruined me,2020-04-07 20:04:42,,neutral
1247616310995017729,HoustonPubMedia,"A volunteer with HISD's food distribution program tested positive for COVID-19, METRO expanded its social distancing protocol, and more in our ongoing coronavirus coverage. https://t.co/HrWgBeZbBf",2020-04-07 20:04:42,,neutral
1247616315113816064,therawtruth4u,This GOP Senator Conveniently Bought a Ton of Stock in a PPE Company After a Private Coronavirus Briefing https://t.co/ivxEyLjNBv via @vice,2020-04-07 20:04:43,,negative
1247616316099497987,GA10Indivisible,"This Move, By Republican Backed POTUS, President Donald Trump and his Administration, Can Be Taken As Nothing Less Than Genocide on the American People. #USA #RemoveTrumpNow #NancyPelosi ⁦@SpeakerPelosi⁩ ⁦@HouseDemocrats⁩ #COVID19 #coronavirus  https://t.co/U6vc4KqqkA",2020-04-07 20:04:44,,negative
1247616316233715713,laceyj1233,"And this my friends is why we have the 2nd amendment. 

Parolee released early due to COVID-19 breaks into house, threatens woman with knife, police say https://t.co/JdSnh7VLG3 via @DeseretNews",2020-04-07 20:04:44,,negative
1247616319098441729,LucasABC17,New order from @GovParsonMO: first responders that get COVID-19 can qualify for workers' compensation.,2020-04-07 20:04:44,,positive
1247616319677181952,DavidGa49732338,Noticed Govenor during your daily update on television that you touched your face with your finger a few times. As you said yourself COVID-19 is incidious so please be careful and avoid the practice. Keep up the trogen work you are doing in New York. God bless.,2020-04-07 20:04:44,,positive
1247616319614304256,TapiwaTaruving4,"On 31 December 2019, the World Health Organization (WHO) reported a cluster of pneumonia cases in Wuhan City, China. ‘Severe Acute Respiratory Syndrome Coronavirus 2’ (SARS-CoV-2) was confirmed as the causative agent of what we now know as ‘Coronavirus Disease 2019’ (COVID-19).",2020-04-07 20:04:44,,neutral
1247616319593291780,Lovli1P,"Who else knows intuitively COVID-19 hasn’t actually killed 10K Americans in 3 weeks?

Where is the CDC getting these numbers?
We have our answer: “Provisional death certificates”..Provisional Death Counts for Coronavirus Disease (COVID-19) 

https://t.co/3uJ8JzyB74 via @CDCgov",2020-04-07 20:04:44,,negative
1247616319744176128,pykonen,"Trump hints at cutting WHO funding over coronavirus handling, says they ‘really blew it’ https://t.co/WcFQUOLYex   well then trumpy we should cut funding to you for your mishandling of the virus here in America.  MAGA RESIGN  GO BLUE!",2020-04-07 20:04:44,,negative
1247616319912120322,electricnoodle2,"Hi all.  We are no longer accepting takeout orders and going to temporarily shut down our operations again, due to the impact of Covid-19 pandemic.  It’s been a tough time for everyone but we will get through this… https://t.co/yufPOdmm5A",2020-04-07 20:04:44,United States,positive
1247616320134189056,truckloggerBC,"The TLA regrets to inform you that due to the current COVID-19 pandemic, the  Board of Directors has made the difficult decision to cancel the Golf Tournament, which was scheduled for Friday, June 19 2020.",2020-04-07 20:04:44,,positive
1247616323305308160,toukka69,This “dr” OZ is a paid-off hack &amp; voice box for the ill-advised promotion of an unproven treatment for COVID-19,2020-04-07 20:04:45,,neutral
1247616323464691714,CantuJaziah,"So when the quarantine gets lifted, I’m going to see, The 1975. Who’s coming with?",2020-04-07 20:04:45,,neutral
1247616322722131971,its_the_swede,She knows how to make the most of this quarantine. https://t.co/sVR9qdzl0M,2020-04-07 20:04:45,,neutral
1247616323833589761,mollyridd,If it wasn't for my birth control I would have no idea what day it was. #WhatDayIsIt #QuarantineLife #coronavirus,2020-04-07 20:04:45,,neutral
1247616323657633792,LWoodViscardi,"#GAPol, @georgiapol_com has put together some interesting graphs and information for you re: the infiltration of #coronavirus into #Georgia.
How this grows from here is up to you.
#StayHomeSaveLives 
#CoronavirusUSA 
https://t.co/uOzuCxV4To",2020-04-07 20:04:45,,neutral
1247616324123209728,jungkooks_cakes,What a horrible day tho🥺 my heart hurts now🎂 and I’m sick of this corona break. #coronavirus #BadDay ☹️,2020-04-07 20:04:45,,negative
1247616324219613186,geobasket2,"if you do that mugshot shit you’re lame, i honestly can’t believe this quarantine is making y’all be this headass 😐😐",2020-04-07 20:04:45,,negative
1247616324605444096,shialabaeouf,this nigga tory lanez really has bottle girls for his quarantine radio now 😭,2020-04-07 20:04:46,,neutral
1247616327575130120,ChristinaVia,"#ChrisCuomo
 #coronavirus #power
 #vibes 
how to beat it and what he's going through!!!  https://t.co/EsbsVLMAOH",2020-04-07 20:04:46,,neutral
1247616327759663104,Aamir3700,Trump replaces watchdog who was overseeing $2 trillion coronavirus stimulus spending https://t.co/AICNhkFAWT via @YahooNews,2020-04-07 20:04:46,,neutral
1247616328544014336,cpardo2015,Handful of U.S. states institute self-quarantine orders for interstate travelers (via Passle) by @cpardo2015 https://t.co/oy9mUUyN2S #relocation #travel #selfquarantine #coonavirus #globalmobility,2020-04-07 20:04:46,,neutral
1247616328799748099,_benjamintyler,I really be looking forward to quarantine radio 😂🔥,2020-04-07 20:04:47,,neutral
1247616329215102983,Rockynn54076752,"Health Minister: Situation in Yemen Requires Everyone to Unite to Confront Coronavirus 

https://t.co/xiTT2dNacs",2020-04-07 20:04:47,,positive
1247616331391827968,uncwlax,"Given the Covid-19 pandemic, our June Lacrosse Camps have been cancelled. The safety &amp; wellness of others is our highest priority. We will have more guidance on our day camps  this summer in May. Follow below for updates
Instagram: UNC_wlax_camps 
Website: https://t.co/1RH25mG4zf",2020-04-07 20:04:47,,positive
1247616331656187907,ConnConnection,Caring for Connecticut's Southeast Asian-American communities during COVID-19 https://t.co/ERZI0oEzXT,2020-04-07 20:04:47,,positive
1247616331987517441,Denise75905859,"CBS News panned for tearful video of nurse claiming she quit over coronavirus concerns.

https://t.co/8M8JJOx7bK
⁦@greggutfeld⁩ ⁦@DanaPerino⁩ ⁦@TuckerCarlson⁩ ⁦@seanhannity⁩ ⁦@IngrahamAngle⁩ ⁦@kimguilfoyle⁩ ⁦@ainsleyearhardt⁩ ⁦@POTUS",2020-04-07 20:04:47,,negative
1247616332914401280,shaiitweets,Quarantine Radio has bottle girls now LOL,2020-04-07 20:04:48,,neutral
1247616333044428800,MuraguKeru,Live from WHO Headquarters - coronavirus - COVID-19 daily press briefing... https://t.co/F0RYcQk928 via @YouTube,2020-04-07 20:04:48,,neutral
1247616333107298304,WinstonDeGres,COVID-19 deaths in Quebec climb to 150 but number of intensive-care patients remains stable https://t.co/ttgnSGl3PE,2020-04-07 20:04:48,,negative
1247616333140774912,FPFiora,ik ur bored during quarantine so just get in here https://t.co/X5RU4ZohOf,2020-04-07 20:04:48,,neutral
1247616333576990720,RadhakrishnaPai,Need a vacation from the current vacation. #Quarantine,2020-04-07 20:04:48,,neutral
1247616335028371456,GCNYEDC,"DAILY COVID-19 UPDATE. April 7th, 2020. USA: 388,757 cases / 12,400 deaths. NYS 138,836 cases / 5,489 deaths. Greene County has 28 accumulative positive cases located in Windham, Durham, Greenville, Hunter, Cairo, Catskill, Athens, Coxsackie &amp; Halcott.https://t.co/snuuSub8cx https://t.co/2imzDzSCsQ",2020-04-07 20:04:48,,neutral
1247616335678447616,OpenSociety,In a blow to voting rights—particularly during the pandemic—the U.S. Supreme Court refused to extend the deadline for absentee voting in today’s election in Wisconsin. It is the Court’s first ruling related to the coronavirus. https://t.co/AiQYfhq3aA,2020-04-07 20:04:48,,negative
1247616335170940934,kiztv7,"Acting U.S. Navy Secretary Modly resigns after rebuking the former commander of a coronavirus-stricken aircraft carrier, sources say https://t.co/zKbX1sCeGQ https://t.co/idgXxhvaEI",2020-04-07 20:04:48,,neutral
1247616336525758465,Americasgarden,1477519‘We need a national divorce’: Jesse Kelly’s had it now that Mayor Bill de Blasio is promising a racial breakdown of coronavirus cases https://t.co/67hxM1IQ8X,2020-04-07 20:04:48,,neutral
1247616336659992576,aminamania,".@louisvillemayor announces 402 confirmed cases. “There’s probably another 0 or maybe even two 0s after that” in unconfirmed cases. He says another four people have died due to coronavirus. To date, Louisville has lost 27 residents to the disease caused by the virus, COVID-19.",2020-04-07 20:04:48,,negative
1247616336739454976,kslnewsradio,"During the daily briefing from Utah Coronavirus Task Force, @GovHerbert outlined many ways the state wants to help small businesses, among them, a paycheck protection program.  

https://t.co/aezhHRqBF0 https://t.co/T9br60NQCz",2020-04-07 20:04:48,,neutral
1247616339990233101,e_newsUS,Coronavirus Patient Receives Standing Ovation From Hospital Staff After Being Discharged | NBC News - https://t.co/7th6P2HQMS,2020-04-07 20:04:49,,positive
1247616339948134400,AlizzaBliss_TAW,What Celebrities Are Like During the Quarantine https://t.co/jcJLhu11b6,2020-04-07 20:04:49,,neutral
1247616339960893442,RepublikaEng,Turkey will deliver a shipment of medical aid to help #Macedonia fight the coronavirus  - https://t.co/s7akizBF3b https://t.co/3rmBQNxHUm,2020-04-07 20:04:49,,positive
1247616340866691072,bettyp711,What We Need to Understand About Asymptomatic Carriers if We’re Going to Beat Coronavirus https://t.co/uIVQqmgj2k,2020-04-07 20:04:49,,neutral
1247616340803780608,imperialpref,"""It will go from 15 to zero"" ""Nobody could have predicted this."" - #Trump Even Peter Navarro who cooked his resume knew this was coming &amp; warned him. #TRUMPGENOCIDEFORPROFIT #TrumpOwnsThisCrisis #TrumpPlague #TrumpVirusCoverup #AWarningToIdiots #COVID19 https://t.co/cqBLw7MyeX",2020-04-07 20:04:49,,negative
1247616340602437632,KATUNews,"WATCH | Washington Gov. Jay Inslee holds press conference on the state's coronavirus response:
https://t.co/NPxPdtr8qq

Latest coronavirus coverage here:  https://t.co/ayQ1TPeU4W https://t.co/qzrChQ4j0c",2020-04-07 20:04:49,,neutral
1247616343790227458,ManyMindsMeet,"Young Man In #China Eats Live Pigeon (Bites Head Off) 🔞

#COVID19 #coronavirus #Covid_19 https://t.co/KFAO5OXJMW",2020-04-07 20:04:50,,negative
1247616344750731272,news8_plus,One coronavirus patient can infect 406 persons in no lockdown: ICMR https://t.co/gd6EAUABWR,2020-04-07 20:04:50,,neutral
1247616343442100226,TazAkaya,"Hey Rattlers! 🐍 Are you in need of groceries? With the spread of COVID-19 🦠 it’s imperative that we stay inside as much as possible. This means eating out less and instead, enjoying home cooked meals. 🥘 What better way to stock your pantry than with a gift card to PUBLIX!  🛒 https://t.co/y8pKUT2tVd",2020-04-07 20:04:50,,positive
1247616344629161985,brookelewisa,"New on @HoustonChron: Houston-area nonprofits are striving to adapt under COVID-19 

During a time when people need more help than ever, they're having to limit volunteers &amp; cancel fundraisers because of social distancing.

Story here:

https://t.co/AEFVy7DGTz",2020-04-07 20:04:50,,positive
1247616344981454850,USAHOLA,Jennifer Lopez talks homeschooling twins Max and Emme https://t.co/KnoSzbqUOc,2020-04-07 20:04:50,,neutral
1247616348206829568,grandnan224,#INCOMPETENTSusan Rice: Trump's lack of coronavirus leadership 'has cost tens of thousands of American lives' https://t.co/SuahIiKYhX,2020-04-07 20:04:51,,negative
1247616347409993728,jptrostle,"A reminder that, even as you read this, Donald Trump and Jared Kushner are setting themselves up to skim from the $2B Coronavirus Relief package and line their pockets. #theft #warprorfiteering #covidvillains #pandemicresponcecommittee https://t.co/SYCruUI7rz",2020-04-07 20:04:51,,negative
1247616348609536001,Spacedad2,"Trump removes independent watchdog for coronavirus funds, upending oversight panel.
https://t.co/upaIxepfTb
Any person appointed by trump will be someone he can control.",2020-04-07 20:04:51,,negative
1247616349473591296,SACarlyle2,"We don't have to hear what Mr. Trump or others, both good or bad, have to say about the coronavirus epidemic. We don't need press briefings or interviews either. Ignore them. All we need to see are the numbers. They tell us all we need to know. Along with ""professional"" advice.",2020-04-07 20:04:51,,negative
1247616349817503744,colours97,just when i thought i couldn't be pulled out of the depths of darkness quarantine radio returned as a beacon of hope and promise,2020-04-07 20:04:52,,positive
1247616772079071233,arnold_ragub,L-listen P- pray -G give LPG Jesus miracle healing for those afflicted of Coronavirus amen. https://t.co/eG3dmvg0wp,2020-04-07 20:06:32,United Kingdom,positive
1247616799111294977,askar134,"Thanks Twitter!

#StayHome    

#ගෙදරඉන්න    

#வீட்டில்இரு   

#Coronavirus    #COVID19      @Twitter #SriLanka #Kuwait #askar",2020-04-07 20:06:39,Kuwait,neutral
1247616855768018944,hallamfmnews,"📽 Need a 'pick me up?'

Check out our #GoodNews update! 😊

Our reporter Ellie Kumar has a round-up of feel-good stories during the #Coronavirus lockdown... https://t.co/hDSfRYn4u7",2020-04-07 20:06:52,United Kingdom,neutral
1247616885866315779,OMG_itsAsiaa,Everybody gone come out of quarantine pregnant lmao,2020-04-07 20:06:59,United States,neutral
1247616889246961665,simonfisherNFU,"NFU Online has a brilliant Covid-19 information hub. This screen shot shows info on supply chain issues and commodity impacts. Check it out. 

➡️ https://t.co/7pXbg237iC https://t.co/9GTU4Odn03",2020-04-07 20:07:00,United Kingdom,positive
1247616957399961600,TheSakaray,"#JNTUA students waiting for 1-1 results be like :

#kirrakparty #climax #COVID #Quarantine #AndhraPradesh #semester #r19 #results https://t.co/fOo8HViF1s",2020-04-07 20:07:16,India,neutral
1247616989813760001,aipstory,this how we living life on quarantine https://t.co/P89oebLFA0,2020-04-07 20:07:24,United States,neutral
1247616994393722882,ayeeeebaibai,Quarantine got me bored as a mf 🤣🤣🤣😭😭😭 https://t.co/ZiBESA03yP,2020-04-07 20:07:25,United States,neutral
1247617000010104838,LeslieMayesTV,"Tuesday April 7 Connecticut #Coronavirus #COVID19 numbers: 

*277 deaths (up 71 since 4/6)
*7,781 total cases (up 875 since 4/6)
*1,308 hospitalizations 
*29,036 tests administered 

@NBCConnecticut",2020-04-07 20:07:27,United States,neutral
1247617003554320389,mannyuptown,Quarantine radio live right now,2020-04-07 20:07:27,United States,neutral
1247617020188700672,AJCovington,"Covid-19 EP3
https://t.co/6LZR8G9kpU",2020-04-07 20:07:31,United States,neutral
1247617021166092289,AOsaze,@NYGovCuomo Police aren’t responding to noise complaints on West 131 in the 32. People can’t work from home or heal from Coronavirus b/c people refuse to socially distance themselves &amp; blast loud music to disturb the neighborhood. We need police to respond to noise complaints.,2020-04-07 20:07:32,United States,negative
1247617066347057157,Yeotown,Yeotown is happy to announce we’ve opened up our membership only Yeotown Life library of hundreds of healthy living videos and tutorials for free to support others through this COVID-19 lockdown. Visit our website… https://t.co/8QdlhRu6o0,2020-04-07 20:07:42,United Kingdom,neutral
1247617133217042435,eatupmysadness,Catching up with @GuiltFemPod it’s my biggest pleasure out of this quarantine 🥰💙 #theguiltyfeminist,2020-04-07 20:07:58,United Kingdom,neutral
1247617142696153088,leestillwell2,"Coronavirus 24hr real estate market update -
Montgomery county, Md.
.
#Realestate #maryland
#moco #montgomerycounty #montgomerycountymd #washingtondc #dc #realestateagent #remax #success #moving #movingtomoco #update… https://t.co/eDfXZhv646",2020-04-07 20:08:01,United States,neutral
1247617165978632195,JimboCharlieAsh,What would #Gandalf do about #coronavirus? #Quarantine of course! (Impressions Dub) https://t.co/PxKuwwBJNm via @YouTube,2020-04-07 20:08:06,United Kingdom,neutral
1247617192163545088,strayxrat,everyone should try and pick up a hobby during quarantine! just not mine.,2020-04-07 20:08:12,United States,neutral
1247617193367474181,timhicksmusic,Anyone else seem to be going through pickles WAY faster than usual? No? Just me? Weird. #COVID19 #Quarantine #QuarantineSnacks,2020-04-07 20:08:13,Canada,neutral
1247617199906439171,sidyy_m,Quarantine Radio and chill.,2020-04-07 20:08:14,Senegal,neutral
1247617217497387010,OfficialMason,"When I saw #ClapForBoris I thought, blimey, he doesn’t need that on top of Coronavirus.",2020-04-07 20:08:18,United Kingdom,neutral
1247617229933252610,Mujeeb6970,"[COVID-19 Lockdown] Telangana High Court, subordinate courts to hear only urgent matters until April 30, Summer Vacation 2020 cancelled  https://t.co/NcImN14Fv2 #Hyderabad High Court #Coronavirus #COVID-19 #Telangana HC #Corona lockdown",2020-04-07 20:08:21,India,neutral
1247617238875672584,willellison777,"「Maryland man charged for attempting to spread coronavirus」
https://t.co/S80qKnq9mk",2020-04-07 20:08:24,United States,neutral
1247617250602991621,cripneyy,"quarantine got me high asf all the time, going through all my weed :’(",2020-04-07 20:08:26,United States,neutral
1247617259918458880,b_roze,"Bloomberg: We Can't Rely on the Supreme Court to Guard the 2020 Election.
https://t.co/qdHW584szl

via @GoogleNews",2020-04-07 20:08:29,United States,negative
1247617262447742976,itsMissBryan,Which @HITS973 quarantine house would you stay in? #JoeExotic #CaroleDidIt https://t.co/GtpY7wYLG9,2020-04-07 20:08:29,United States,neutral
1247617310778691584,DonaldSpeedy,"Are the less fortunate ppl in the north getting quarantine food packs ngaa, or its just ppl in whk n walvis?",2020-04-07 20:08:41,Namibia,neutral
1247617314029215745,MyGayMarriage,"Oh. My. God.
#TrumpIsAnIdiot #TrumpVirusCoverup
https://t.co/o5QrGSdgXN",2020-04-07 20:08:41,United States,negative
1247617347168489477,RIHouseofReps,"Please see if your neighbors need help during the COVID-19 crisis. Or, if you need help, connect with your neighbors.  Click this link: https://t.co/1EPynTX0M9",2020-04-07 20:08:49,United States,neutral
1247617372015529991,Gizemofficial55,#BeratKandilimizMubarekOlsun #SAMSUN #biralkısda #COVID #coronavirus #instagram Gizemofficial55 #cameltoechallenge #StayAtHome #Like #keşfet #HayırlıKandiller #new #EXOLSelcaDay #COVIDIOT #Atakum #Tweet #lockdowneffect https://t.co/jkBsd46jBW,2020-04-07 20:08:55,Türkiye,neutral
1247617392445882372,ramfonseca,These Group fitness meetups continue in Houston parks in spite of coronavirus pandemic and they're going to screw it up for all.  https://t.co/d8qgEsnVxU,2020-04-07 20:09:00,United States,negative
1247617443545169920,Jemi1910Enrique,"THE FAMILY SIN LEY .......

#españa #cuarentena #coronavirus #madrid #thefamilysinley #quedateencasa en Villaverde, Madrid, Spain https://t.co/b1Kl0dOgXO",2020-04-07 20:09:12,España,neutral
1247617477636284416,Icanbeyour_Hiro,"Im still eating 3-square meals even during quarantine - 

Breakfast: water and leftover tortilla chips from last night

Lunch: 5 clementines (#6 was a little too old to eat)

Dinner: a bottle of full-bodied merlot (I’m assuming “full-bodied” is the wine equivalent of stout)",2020-04-07 20:09:20,United States,neutral
