word,probSpam,probHam
die,0.0,0.002213613724405091
grave,0.0,0.0002767017155506364
hurt,0.0,0.00387382401770891
plz,0.0,0.004703929164360819
rose,0.0,0.001383508577753182
tease,0.0,0.0002767017155506364
diesel,0.0,0.0002767017155506364
high,0.005309734513274336,0.0011068068622025456
somebody,0.0035398230088495575,0.001936912008854455
crash,0.0,0.0002767017155506364
def,0.0,0.0008301051466519093
imagine,0.0,0.001383508577753182
scary,0.0,0.0008301051466519093
shit,0.0,0.007194244604316547
shocking,0.0,0.0002767017155506364
taxi,0.0,0.0005534034311012728
fridge,0.0,0.0002767017155506364
meal,0.0,0.0008301051466519093
actor,0.0,0.0005534034311012728
womdarfull,0.0,0.0002767017155506364
21,0.0035398230088495575,0.0002767017155506364
4u,0.005309734513274336,0.001383508577753182
aberdeen,0.0017699115044247787,0.0
blind,0.0017699115044247787,0.0
dates,0.0035398230088495575,0.0002767017155506364
hide,0.0017699115044247787,0.0
icmb3cktz8r7,0.0017699115044247787,0.0
img,0.0017699115044247787,0.0
kingdom,0.0017699115044247787,0.0
rodds1,0.0017699115044247787,0.0
united,0.0017699115044247787,0.0
book,0.007079646017699115,0.003320420586607637
remb,0.0,0.0002767017155506364
jos,0.0,0.0002767017155506364
friendship,0.0,0.004150525733259546
hanging,0.0,0.0008301051466519093
thread,0.0,0.0005534034311012728
82468,0.0035398230088495575,0.0
babes,0.0035398230088495575,0.0002767017155506364
fit,0.0017699115044247787,0.0005534034311012728
funky,0.0017699115044247787,0.0002767017155506364
games,0.01592920353982301,0.0
gossip,0.0017699115044247787,0.0002767017155506364
newest,0.005309734513274336,0.0
selection,0.005309734513274336,0.0
sport,0.007079646017699115,0.0
themob,0.007079646017699115,0.0
tones,0.03008849557522124,0.0
aren,0.0,0.0008301051466519093
bookshelf,0.0,0.0002767017155506364
garage,0.0,0.0005534034311012728
keys,0.0,0.0005534034311012728
accept,0.0,0.0016602102933038186
belovd,0.0,0.0011068068622025456
best1,0.0,0.0008301051466519093
bstfrnd,0.0,0.0008301051466519093
clos1,0.0,0.0008301051466519093
cutefrnd,0.0,0.0008301051466519093
dear1,0.0,0.0008301051466519093
enemy,0.0,0.0011068068622025456
jstfrnd,0.0,0.0008301051466519093
lifpartnr,0.0,0.0008301051466519093
lvblefrnd,0.0,0.0008301051466519093
sister,0.0,0.00387382401770891
swtheart,0.0,0.0008301051466519093
200,0.01592920353982301,0.0
3uz,0.0035398230088495575,0.0
84,0.0017699115044247787,0.0
85222,0.0017699115044247787,0.0
cs,0.06725663716814159,0.0
gbp1,0.0017699115044247787,0.0
m26,0.0035398230088495575,0.0
smart,0.0035398230088495575,0.0002767017155506364
weekly,0.035398230088495575,0.0
winnersclub,0.0017699115044247787,0.0
2day,0.007079646017699115,0.0011068068622025456
lost,0.0035398230088495575,0.002767017155506364
mylife,0.0,0.0002767017155506364
normal,0.0017699115044247787,0.001936912008854455
rest,0.0,0.002213613724405091
wot,0.0,0.004427227448810182
advance,0.0,0.001936912008854455
pongal,0.0,0.0011068068622025456
anot,0.0,0.0005534034311012728
dunno,0.0,0.007194244604316547
kb,0.0,0.0016602102933038186
lo,0.0,0.0005534034311012728
power,0.0,0.001383508577753182
tahan,0.0,0.0005534034311012728
yoga,0.0,0.0011068068622025456
afraid,0.0017699115044247787,0.0005534034311012728
dude,0.0,0.005534034311012728
08002986906,0.0035398230088495575,0.0
11mths,0.010619469026548672,0.0
december,0.005309734513274336,0.0
cake,0.0,0.0016602102933038186
christmas,0.0017699115044247787,0.002213613724405091
kisses,0.0,0.0005534034311012728
merry,0.0,0.002213613724405091
buses,0.0,0.0005534034311012728
cud,0.0,0.0011068068622025456
gon,0.0,0.0002767017155506364
gona,0.0,0.0005534034311012728
l8,0.0,0.0002767017155506364
pete,0.0017699115044247787,0.001383508577753182
ppl,0.0,0.0011068068622025456
waitin,0.0,0.0008301051466519093
bristol,0.0,0.0005534034311012728
flight,0.0017699115044247787,0.0005534034311012728
guild,0.0,0.0002767017155506364
plans,0.0,0.002213613724405091
problem,0.0,0.006087437742114001
reading,0.0,0.0030437188710570003
record,0.0,0.0008301051466519093
track,0.0,0.001383508577753182
women,0.0017699115044247787,0.0005534034311012728
light,0.0,0.0035971223021582736
read,0.0017699115044247787,0.002767017155506364
apo,0.0,0.0002767017155506364
immediately,0.007079646017699115,0.001383508577753182
return,0.0017699115044247787,0.0008301051466519093
0844,0.0017699115044247787,0.0
85,0.0017699115044247787,0.0
861,0.0017699115044247787,0.0
access,0.005309734513274336,0.0005534034311012728
fixed,0.0017699115044247787,0.001383508577753182
germany,0.0017699115044247787,0.0
line,0.047787610619469026,0.001936912008854455
number,0.035398230088495575,0.01162147205312673
prepayment,0.0017699115044247787,0.0
chance,0.03893805309734513,0.002767017155506364
employer,0.0,0.0002767017155506364
evaporated,0.0,0.0002767017155506364
paperwork,0.0,0.0002767017155506364
privacy,0.0017699115044247787,0.0002767017155506364
report,0.0,0.0005534034311012728
stealing,0.0,0.0002767017155506364
supervisor,0.0,0.0008301051466519093
violated,0.0,0.0005534034311012728
08718720201,0.010619469026548672,0.0
83600,0.007079646017699115,0.0
custcare,0.01415929203539823,0.0
lifetime,0.0035398230088495575,0.0002767017155506364
rcvd,0.012389380530973451,0.0
valentines,0.0035398230088495575,0.001936912008854455
daaaaa,0.0,0.0002767017155506364
dined,0.0,0.0002767017155506364
wined,0.0,0.0002767017155506364
surfing,0.0,0.0011068068622025456
calling,0.005309734513274336,0.0035971223021582736
1000s,0.005309734513274336,0.0002767017155506364
bless,0.0,0.0005534034311012728
caroline,0.0,0.0002767017155506364
favourite,0.0,0.0005534034311012728
post,0.005309734513274336,0.003320420586607637
texts,0.024778761061946902,0.002213613724405091
wiv,0.0035398230088495575,0.001383508577753182
hiding,0.0,0.0002767017155506364
stranger,0.0,0.0008301051466519093
interested,0.0017699115044247787,0.0008301051466519093
cleared,0.0,0.0005534034311012728
round,0.0017699115044247787,0.001383508577753182
gudnite,0.0,0.0008301051466519093
practice,0.0,0.0011068068622025456
huiming,0.0,0.0002767017155506364
num,0.0,0.001383508577753182
prestige,0.0,0.0002767017155506364
small,0.0,0.002213613724405091
69876,0.0017699115044247787,0.0
sextextuk,0.0017699115044247787,0.0
shag,0.0017699115044247787,0.0
txts,0.017699115044247787,0.0
xxuk,0.0017699115044247787,0.0
jeremiah,0.0,0.0002767017155506364
iphone,0.0,0.0002767017155506364
apeshit,0.0,0.0002767017155506364
basically,0.0,0.0005534034311012728
fault,0.0,0.0016602102933038186
misbehaved,0.0,0.0005534034311012728
slap,0.0,0.0008301051466519093
urself,0.0,0.0016602102933038186
alcohol,0.0,0.0008301051466519093
figure,0.0,0.0016602102933038186
jay,0.0,0.0035971223021582736
safely,0.0,0.0002767017155506364
weed,0.0,0.002213613724405091
ago,0.0,0.0030437188710570003
ish,0.0,0.0016602102933038186
minutes,0.005309734513274336,0.006087437742114001
wtf,0.0,0.0005534034311012728
aig,0.0,0.0002767017155506364
allah,0.0,0.0005534034311012728
ex,0.0,0.001936912008854455
insha,0.0,0.0002767017155506364
insurance,0.0,0.0005534034311012728
met,0.0017699115044247787,0.0024903154399557276
onam,0.0,0.0002767017155506364
rakhesh,0.0,0.001936912008854455
remembered,0.0,0.0008301051466519093
sirji,0.0,0.0002767017155506364
tata,0.0,0.0002767017155506364
tayseer,0.0,0.0005534034311012728
tissco,0.0,0.0005534034311012728
08708800282,0.0017699115044247787,0.0
2lands,0.023008849557522124,0.0
cc,0.008849557522123894,0.0
currently,0.01592920353982301,0.0005534034311012728
hg,0.017699115044247787,0.0
maximize,0.010619469026548672,0.0
row,0.024778761061946902,0.0005534034311012728
suite342,0.023008849557522124,0.0
w1j6hl,0.01592920353982301,0.0
moment,0.0,0.0016602102933038186
unemployed,0.0,0.0002767017155506364
andrews,0.0,0.0002767017155506364
cold,0.0,0.0016602102933038186
posted,0.0,0.001383508577753182
st,0.0035398230088495575,0.0016602102933038186
chikku,0.0,0.00387382401770891
db,0.0,0.0002767017155506364
audrey,0.0,0.0005534034311012728
status,0.0,0.0002767017155506364
forward,0.0,0.0016602102933038186
air,0.0,0.0016602102933038186
alive,0.0,0.0005534034311012728
breathe,0.0,0.0005534034311012728
dawns,0.0,0.0002767017155506364
refreshed,0.0,0.0002767017155506364
08000839402,0.021238938053097345,0.0
bluetooth,0.010619469026548672,0.0
call2optout,0.01592920353982301,0.0
f4q,0.0017699115044247787,0.0
mobileupd8,0.023008849557522124,0.0
motorola,0.01415929203539823,0.0002767017155506364
orange,0.033628318584070796,0.0008301051466519093
sonyericsson,0.008849557522123894,0.0
update_now,0.0035398230088495575,0.0
08717205546,0.0017699115044247787,0.0
discount,0.01592920353982301,0.0
regalportfolio,0.0017699115044247787,0.0
rp176781,0.0017699115044247787,0.0
uniform,0.0,0.0002767017155506364
cuddling,0.0,0.0005534034311012728
geeee,0.0,0.0011068068622025456
wish,0.0035398230088495575,0.008301051466519093
woke,0.0,0.002213613724405091
spoil,0.0,0.0002767017155506364
agree,0.0,0.0005534034311012728
talking,0.0,0.002213613724405091
willing,0.0017699115044247787,0.001383508577753182
09057039994,0.0017699115044247787,0.0
gbp,0.005309734513274336,0.0
reference,0.007079646017699115,0.0008301051466519093
t91,0.0017699115044247787,0.0
recognise,0.0,0.0005534034311012728
seen,0.0,0.001936912008854455
bars,0.0,0.0002767017155506364
happening,0.0,0.001936912008854455
heron,0.0,0.0002767017155506364
lindsay,0.0,0.0002767017155506364
ptbo,0.0,0.0005534034311012728
sighs,0.0,0.001383508577753182
brings,0.0017699115044247787,0.0008301051466519093
payasam,0.0,0.0002767017155506364
rinu,0.0,0.0002767017155506364
becaus,0.0,0.0002767017155506364
hes,0.0,0.0005534034311012728
mistake,0.0017699115044247787,0.0016602102933038186
prabu,0.0,0.0002767017155506364
project,0.0,0.002767017155506364
taught,0.0,0.0002767017155506364
verifying,0.0,0.0002767017155506364
body,0.0,0.0016602102933038186
followin,0.0,0.0002767017155506364
guide,0.0,0.0011068068622025456
ovulation,0.0,0.0005534034311012728
quite,0.0,0.007470946319867183
reason,0.0,0.002767017155506364
relax,0.0,0.0005534034311012728
repairs,0.0,0.0002767017155506364
slow,0.0017699115044247787,0.0016602102933038186
tests,0.0,0.0008301051466519093
couple,0.0,0.0024903154399557276
wallet,0.0,0.0002767017155506364
leave,0.0035398230088495575,0.009684560044272275
945,0.0,0.0002767017155506364
6months,0.0017699115044247787,0.0002767017155506364
n9dx,0.0017699115044247787,0.0
phones,0.01592920353982301,0.0002767017155506364
licks,0.0,0.0005534034311012728
owl,0.0,0.0002767017155506364
mm,0.0,0.002213613724405091
08000938767,0.005309734513274336,0.0
4mths,0.005309734513274336,0.0
mobilesdirect,0.005309734513274336,0.0
or2stoptxt,0.005309734513274336,0.0
rental,0.01592920353982301,0.0
having,0.0,0.009131156613171001
huh,0.0,0.004150525733259546
intro,0.0,0.0008301051466519093
kickboxing,0.0,0.0002767017155506364
pilates,0.0,0.0008301051466519093
sat,0.0017699115044247787,0.005810736026563365
days,0.01415929203539823,0.006087437742114001
lap,0.0,0.0002767017155506364
office,0.0017699115044247787,0.0063641394576646375
shut,0.0,0.0002767017155506364
30ish,0.0,0.0005534034311012728
bout,0.0017699115044247787,0.0035971223021582736
calculated,0.0,0.0002767017155506364
current,0.0017699115044247787,0.0005534034311012728
performance,0.0,0.0002767017155506364
period,0.0,0.0005534034311012728
actually,0.0,0.00691754288876591
rock,0.0017699115044247787,0.002213613724405091
ass,0.0,0.0030437188710570003
business,0.0,0.0002767017155506364
facebook,0.0,0.0016602102933038186
picture,0.0017699115044247787,0.0005534034311012728
pictures,0.0,0.0011068068622025456
putting,0.0,0.001383508577753182
al,0.0,0.001936912008854455
god,0.0017699115044247787,0.008024349750968456
grace,0.0,0.0002767017155506364
india,0.0,0.0024903154399557276
inshah,0.0,0.0002767017155506364
salam,0.0,0.0002767017155506364
sharing,0.0,0.0002767017155506364
visitor,0.0,0.0002767017155506364
wahleykkum,0.0,0.0002767017155506364
administrator,0.0,0.0002767017155506364
change,0.0,0.005257332595462092
field,0.0,0.0005534034311012728
quickly,0.0,0.0008301051466519093
150pw,0.0017699115044247787,0.0
1st,0.033628318584070796,0.001936912008854455
2814032,0.0017699115044247787,0.0
3x,0.0017699115044247787,0.0
87131,0.0035398230088495575,0.0
nd,0.0017699115044247787,0.0005534034311012728
poly,0.019469026548672566,0.0
tone,0.05486725663716814,0.0
chechi,0.0,0.0005534034311012728
cream,0.0,0.0005534034311012728
shipped,0.0,0.0002767017155506364
burning,0.0,0.0005534034311012728
loxahatchee,0.0,0.0005534034311012728
starts,0.007079646017699115,0.001383508577753182
tree,0.0,0.0011068068622025456
yep,0.0,0.0024903154399557276
stoners,0.0,0.0002767017155506364
darlings,0.0,0.0002767017155506364
disastrous,0.0,0.0002767017155506364
fav,0.0017699115044247787,0.0002767017155506364
pm,0.007079646017699115,0.0016602102933038186
slightly,0.0,0.0002767017155506364
stay,0.005309734513274336,0.004427227448810182
wld,0.0,0.0005534034311012728
drink,0.0,0.003320420586607637
busetop,0.0,0.0002767017155506364
fullonsms,0.0,0.001383508577753182
sender,0.0017699115044247787,0.0005534034311012728
iron,0.0,0.0002767017155506364
thing,0.0017699115044247787,0.011344770337576093
blah,0.0,0.0002767017155506364
den,0.0,0.005534034311012728
jiu,0.0,0.0011068068622025456
okies,0.0,0.0002767017155506364
skip,0.0,0.0002767017155506364
yan,0.0,0.0011068068622025456
bring,0.0,0.004703929164360819
wendy,0.0,0.0002767017155506364
09064012103,0.0017699115044247787,0.0
box334sk38ch,0.0017699115044247787,0.0
dating,0.023008849557522124,0.0
whatsup,0.0,0.0005534034311012728
goal,0.0,0.0002767017155506364
250,0.024778761061946902,0.0
80086,0.0035398230088495575,0.0
competition,0.005309734513274336,0.0005534034311012728
txttowin,0.0035398230088495575,0.0
head,0.0,0.004427227448810182
07123456789,0.0035398230088495575,0.0
adam,0.0035398230088495575,0.0
ads,0.0035398230088495575,0.0
eve,0.005309734513274336,0.0024903154399557276
heart,0.0035398230088495575,0.00774764803541782
logo,0.007079646017699115,0.0
mobno,0.0035398230088495575,0.0
name1,0.0035398230088495575,0.0
name2,0.0035398230088495575,0.0
names,0.0035398230088495575,0.0002767017155506364
pobox36504w45wq,0.008849557522123894,0.0
txtno,0.0035398230088495575,0.0
yahoo,0.0035398230088495575,0.0016602102933038186
09111032124,0.0017699115044247787,0.0
contacted,0.008849557522123894,0.0
pobox12n146tf150p,0.0017699115044247787,0.0
aha,0.0,0.0008301051466519093
hostel,0.0,0.0011068068622025456
siva,0.0,0.0002767017155506364
09058094455,0.0017699115044247787,0.0
3030,0.008849557522123894,0.0
land,0.02654867256637168,0.0
attitude,0.0,0.0002767017155506364
attractive,0.0,0.0002767017155506364
expression,0.0,0.0005534034311012728
ful,0.0,0.0005534034311012728
funny,0.0,0.002213613724405091
irritating,0.0,0.0005534034311012728
rowdy,0.0,0.0002767017155506364
sentiment,0.0,0.0002767017155506364
speaking,0.0,0.0005534034311012728
voice,0.0,0.001936912008854455
aathi,0.0,0.0016602102933038186
urination,0.0,0.0002767017155506364
esplanade,0.0,0.0005534034311012728
giving,0.0,0.001383508577753182
lift,0.0,0.001383508577753182
mind,0.0017699115044247787,0.008854454897620365
amt,0.0,0.0008301051466519093
arng,0.0,0.0005534034311012728
bmw,0.0,0.0005534034311012728
hv,0.0,0.0008301051466519093
lacs,0.0,0.0005534034311012728
shortage,0.0,0.0005534034311012728
source,0.0,0.0005534034311012728
urgently,0.0,0.0005534034311012728
vry,0.0,0.0011068068622025456
wnt,0.0,0.001383508577753182
fucking,0.0,0.003320420586607637
respond,0.0017699115044247787,0.0005534034311012728
09066382422,0.0035398230088495575,0.0
300603,0.0035398230088495575,0.0
3650,0.0035398230088495575,0.0
3mins,0.005309734513274336,0.0
bcm4284,0.0035398230088495575,0.0
ldn,0.01592920353982301,0.0
vary,0.010619469026548672,0.0
wc1n3xx,0.007079646017699115,0.0
booked,0.0,0.002213613724405091
ticket,0.0,0.0008301051466519093
hillsborough,0.0,0.0002767017155506364
th,0.0,0.0024903154399557276
askin,0.0,0.0011068068622025456
dollars,0.0,0.0011068068622025456
shoul,0.0,0.0002767017155506364
iouri,0.0,0.0002767017155506364
applebees,0.0,0.0002767017155506364
gd,0.0,0.003320420586607637
journey,0.0,0.0008301051466519093
bhaji,0.0,0.0005534034311012728
cricketer,0.0,0.0005534034311012728
sachin,0.0,0.0008301051466519093
tough,0.0,0.0016602102933038186
supposed,0.0,0.001936912008854455
din,0.0,0.0016602102933038186
group,0.0,0.001383508577753182
oic,0.0,0.0008301051466519093
tot,0.0,0.003320420586607637
doin,0.0,0.002767017155506364
foundurself,0.0,0.0002767017155506364
gorgeous,0.0,0.0008301051466519093
howdy,0.0,0.0002767017155506364
howu,0.0,0.0002767017155506364
jen,0.0,0.0008301051466519093
jobyet,0.0,0.0002767017155506364
monkeespeople,0.0,0.0002767017155506364
monkeyaround,0.0,0.0002767017155506364
sausage,0.0,0.0002767017155506364
werethe,0.0,0.0002767017155506364
blimey,0.0,0.0002767017155506364
exercise,0.0,0.0002767017155506364
kinda,0.0017699115044247787,0.002213613724405091
concentration,0.0,0.0002767017155506364
hanks,0.0,0.0002767017155506364
lotsly,0.0,0.0002767017155506364
acc,0.0,0.001383508577753182
transfer,0.0,0.0005534034311012728
improve,0.0,0.0002767017155506364
optimistic,0.0,0.0002767017155506364
1956669,0.005309734513274336,0.0
75,0.005309734513274336,0.0
homeowners,0.005309734513274336,0.0
loan,0.007079646017699115,0.001383508577753182
previously,0.005309734513274336,0.0
purpose,0.007079646017699115,0.0
refused,0.007079646017699115,0.0
tenants,0.007079646017699115,0.0
welcome,0.012389380530973451,0.0011068068622025456
oreo,0.0,0.0005534034311012728
si,0.0,0.0005534034311012728
truffles,0.0,0.0005534034311012728
amy,0.0,0.0002767017155506364
beautiful,0.0,0.004150525733259546
intelligent,0.0,0.0008301051466519093
ure,0.0,0.0011068068622025456
woman,0.0017699115044247787,0.0008301051466519093
asking,0.0,0.0024903154399557276
consistently,0.0,0.0002767017155506364
ears,0.0,0.0002767017155506364
kind,0.0,0.002767017155506364
links,0.0,0.0002767017155506364
practicum,0.0,0.0002767017155506364
result,0.0,0.0008301051466519093
ttyl,0.0,0.001383508577753182
bad,0.0017699115044247787,0.005810736026563365
isnt,0.0,0.0011068068622025456
coping,0.0,0.0005534034311012728
decisions,0.0,0.0005534034311012728
different,0.0,0.001383508577753182
feeling,0.0035398230088495575,0.004150525733259546
heal,0.0,0.0002767017155506364
individual,0.0,0.0005534034311012728
wavering,0.0,0.0002767017155506364
gives,0.0,0.001383508577753182
reasons,0.0,0.0005534034311012728
0207,0.0035398230088495575,0.0
153,0.0035398230088495575,0.0
26th,0.0017699115044247787,0.0002767017155506364
9153,0.0017699115044247787,0.0
july,0.0035398230088495575,0.0002767017155506364
opt,0.024778761061946902,0.0
upgrdcentre,0.0017699115044247787,0.0
railway,0.0,0.0008301051466519093
doggy,0.0,0.0008301051466519093
enjoy,0.01415929203539823,0.005257332595462092
fave,0.0,0.0008301051466519093
oral,0.0,0.0002767017155506364
position,0.0,0.0005534034311012728
princess,0.0,0.00691754288876591
receiving,0.0035398230088495575,0.0002767017155506364
style,0.0,0.0016602102933038186
roads,0.0,0.0008301051466519093
slippery,0.0,0.0002767017155506364
bike,0.0,0.0002767017155506364
language,0.0,0.0002767017155506364
09061743806,0.0035398230088495575,0.0
box326,0.0035398230088495575,0.0
cw25wx,0.007079646017699115,0.0
dave,0.0035398230088495575,0.0002767017155506364
notice,0.005309734513274336,0.0008301051466519093
okmail,0.0017699115044247787,0.0
sae,0.023008849557522124,0.0
tcs,0.005309734513274336,0.0
tenerife,0.012389380530973451,0.0
screamed,0.0,0.0005534034311012728
9ja,0.0,0.0005534034311012728
banks,0.0,0.0005534034311012728
charges,0.0017699115044247787,0.0005534034311012728
details,0.008849557522123894,0.003320420586607637
differ,0.0,0.0002767017155506364
enters,0.0,0.0002767017155506364
flat,0.0,0.0011068068622025456
remove,0.0035398230088495575,0.001383508577753182
removed,0.0017699115044247787,0.0002767017155506364
transfered,0.0,0.0005534034311012728
69888nyt,0.0017699115044247787,0.0
moan,0.0017699115044247787,0.001383508577753182
9t,0.0,0.0005534034311012728
broken,0.0,0.0005534034311012728
cum,0.008849557522123894,0.0016602102933038186
infront,0.0,0.0002767017155506364
wise,0.0,0.0005534034311012728
machi,0.0,0.0002767017155506364
tension,0.0,0.0002767017155506364
8th,0.0,0.001383508577753182
mcr,0.0,0.0002767017155506364
thinking,0.0,0.0035971223021582736
sec,0.0,0.001383508577753182
taste,0.0,0.0005534034311012728
falconerf,0.0,0.0002767017155506364
fb,0.0,0.0016602102933038186
jaykwon,0.0,0.0002767017155506364
thuglyfe,0.0,0.0002767017155506364
07781482378,0.0035398230088495575,0.0
activate,0.008849557522123894,0.0002767017155506364
conditions,0.005309734513274336,0.0002767017155506364
terms,0.010619469026548672,0.0005534034311012728
visit,0.008849557522123894,0.001383508577753182
boye,0.0,0.0008301051466519093
depends,0.0,0.001936912008854455
faded,0.0,0.0002767017155506364
glory,0.0,0.0002767017155506364
ralphs,0.0,0.0002767017155506364
dry,0.0,0.0011068068622025456
trade,0.0,0.0005534034311012728
reunion,0.0,0.0002767017155506364
meh,0.0,0.002213613724405091
monday,0.0,0.002213613724405091
nope,0.0,0.002767017155506364
accenture,0.0,0.0002767017155506364
7ish,0.0,0.0005534034311012728
center,0.0035398230088495575,0.0005534034311012728
jackson,0.0,0.0002767017155506364
rec,0.0,0.0002767017155506364
reache,0.0,0.0002767017155506364
dificult,0.0,0.0008301051466519093
fighting,0.0,0.0011068068622025456
fightng,0.0,0.0008301051466519093
lose,0.0017699115044247787,0.002767017155506364
some1,0.0,0.0011068068622025456
nuerologist,0.0,0.0002767017155506364
fish,0.0,0.0008301051466519093
lolnice,0.0,0.0002767017155506364
water,0.0,0.001936912008854455
08718727868,0.0035398230088495575,0.0
09050002311,0.0035398230088495575,0.0
123,0.005309734513274336,0.0
1450,0.005309734513274336,0.0
b4280703,0.0035398230088495575,0.0
bored,0.005309734513274336,0.00387382401770891
outside,0.0,0.003320420586607637
hyde,0.0,0.0005534034311012728
near,0.0,0.002213613724405091
park,0.0017699115044247787,0.002213613724405091
village,0.0,0.0008301051466519093
westshore,0.0,0.0002767017155506364
anthony,0.0,0.0005534034311012728
bringing,0.0017699115044247787,0.0008301051466519093
fees,0.0,0.0005534034311012728
rent,0.0,0.002213613724405091
significance,0.0,0.0002767017155506364
character,0.0,0.001383508577753182
jada,0.0,0.0008301051466519093
kusruthi,0.0,0.0008301051466519093
matured,0.0,0.0008301051466519093
opinion,0.0,0.001936912008854455
silent,0.0,0.002213613724405091
simple,0.0,0.002213613724405091
spl,0.0,0.0011068068622025456
stylish,0.0,0.0008301051466519093
ak,0.0,0.0002767017155506364
ammo,0.0,0.0002767017155506364
scrounge,0.0,0.0005534034311012728
frm,0.0,0.002213613724405091
prabha,0.0,0.0005534034311012728
realy,0.0,0.001383508577753182
sory,0.0,0.0005534034311012728
soryda,0.0,0.0005534034311012728
forgiven,0.0,0.0005534034311012728
jst,0.0017699115044247787,0.0005534034311012728
tat,0.0,0.0011068068622025456
40gb,0.008849557522123894,0.0
83355,0.005309734513274336,0.0
ibhltd,0.0035398230088495575,0.0
ipod,0.01415929203539823,0.0
ldnw15h,0.0035398230088495575,0.0
mp3,0.005309734513274336,0.0005534034311012728
mtmsgrcvd18,0.0035398230088495575,0.0
boltblue,0.0017699115044247787,0.0
cha,0.0017699115044247787,0.0
jamz,0.0017699115044247787,0.0
mono,0.0035398230088495575,0.0
poly3,0.0017699115044247787,0.0
slide,0.0017699115044247787,0.0
toxic,0.0017699115044247787,0.0
bubbletext,0.0017699115044247787,0.0
pin,0.0017699115044247787,0.0008301051466519093
renewal,0.0017699115044247787,0.0
tgxxrz,0.0017699115044247787,0.0
topped,0.0017699115044247787,0.0
bday,0.0,0.0005534034311012728
booking,0.0017699115044247787,0.0002767017155506364
definite,0.0,0.0005534034311012728
fri,0.0035398230088495575,0.0024903154399557276
nos,0.0017699115044247787,0.0002767017155506364
problematic,0.0,0.0002767017155506364
transport,0.0,0.0002767017155506364
abnormally,0.0,0.0002767017155506364
adults,0.0,0.0002767017155506364
behave,0.0,0.0008301051466519093
children,0.0035398230088495575,0.0011068068622025456
unconscious,0.0,0.0002767017155506364
ebay,0.0,0.0005534034311012728
pickle,0.0,0.0005534034311012728
tacos,0.0,0.0005534034311012728
campus,0.0,0.0011068068622025456
rude,0.005309734513274336,0.0002767017155506364
02,0.010619469026548672,0.0
0871,0.0035398230088495575,0.0
09,0.0035398230088495575,0.0
872,0.0017699115044247787,0.0
9755,0.0017699115044247787,0.0
attempt,0.02654867256637168,0.0002767017155506364
box95qu,0.0035398230088495575,0.0
mas,0.0,0.0011068068622025456
00,0.017699115044247787,0.0
08717898035,0.005309734513274336,0.0
150,0.02831858407079646,0.0
85023,0.012389380530973451,0.0
member,0.010619469026548672,0.0005534034311012728
offers,0.01592920353982301,0.0002767017155506364
savamob,0.01415929203539823,0.0
sub,0.01415929203539823,0.0002767017155506364
unsub,0.012389380530973451,0.0
lady,0.0,0.0016602102933038186
pretty,0.0,0.002767017155506364
single,0.0017699115044247787,0.0016602102933038186
24hrs,0.0035398230088495575,0.0
channel,0.0017699115044247787,0.0
pg,0.0017699115044247787,0.0002767017155506364
recieve,0.0017699115044247787,0.0
teletext,0.0017699115044247787,0.0
faggot,0.0,0.0002767017155506364
04,0.010619469026548672,0.0
07815296484,0.0017699115044247787,0.0
08718738001,0.0017699115044247787,0.0
2003,0.010619469026548672,0.0
41782,0.0017699115044247787,0.0
800,0.02654867256637168,0.0
redeemed,0.010619469026548672,0.0
bani,0.0,0.0002767017155506364
hoping,0.0,0.0024903154399557276
l8r,0.0,0.0008301051466519093
malaria,0.0,0.0002767017155506364
kiss,0.0,0.005534034311012728
leads,0.0,0.0002767017155506364
passionate,0.0,0.0011068068622025456
sea,0.0,0.0035971223021582736
probably,0.0,0.006640841173215274
buttons,0.0,0.0002767017155506364
fat,0.0,0.001383508577753182
fingers,0.0,0.001383508577753182
returns,0.0,0.0008301051466519093
ummmmmaah,0.0,0.0005534034311012728
tirupur,0.0,0.0005534034311012728
2stop,0.0035398230088495575,0.0
50p,0.01415929203539823,0.0
age16,0.012389380530973451,0.0
applausestore,0.0017699115044247787,0.0
csc,0.0017699115044247787,0.0
max6,0.0017699115044247787,0.0
monthlysubscription,0.0017699115044247787,0.0
web,0.0035398230088495575,0.0
ability,0.0,0.0005534034311012728
confidence,0.0,0.0011068068622025456
develop,0.0,0.0005534034311012728
famous,0.0,0.0002767017155506364
listen,0.0035398230088495575,0.0016602102933038186
losing,0.0,0.0005534034311012728
married,0.0035398230088495575,0.001383508577753182
quote,0.0017699115044247787,0.0011068068622025456
self,0.0035398230088495575,0.0008301051466519093
temper,0.0,0.0002767017155506364
unconditionally,0.0,0.0002767017155506364
bash,0.0,0.0002767017155506364
oclock,0.0,0.0002767017155506364
cooped,0.0,0.0002767017155506364
recovery,0.0,0.0005534034311012728
bloke,0.0017699115044247787,0.0005534034311012728
cali,0.0,0.0005534034311012728
english,0.0,0.0011068068622025456
hotel,0.0035398230088495575,0.0008301051466519093
invitation,0.0,0.0002767017155506364
weddin,0.0,0.0002767017155506364
omw,0.0,0.0016602102933038186
alibi,0.0,0.0002767017155506364
btw,0.0,0.0011068068622025456
cutting,0.0,0.0002767017155506364
cage,0.0,0.0002767017155506364
cock,0.0,0.0005534034311012728
cuck,0.0,0.0002767017155506364
owns,0.0,0.0005534034311012728
paces,0.0,0.0002767017155506364
reminding,0.0,0.0005534034311012728
